t,o,h,l,c
2026-01-29 18:00:00+00:00,878964.5511999988,888527.8523999992,861919.7749999991,861919.7749999991
2026-01-29 19:00:00+00:00,861918.9816,883380.7792000008,860966.9750000002,883378.3320000009
2026-01-29 20:00:00+00:00,883378.2274000001,891514.3818000004,881777.5764000001,891489.0530000005
2026-01-29 21:00:00+00:00,891410.6354000007,892703.9035999996,886655.432200001,886698.1528000007
2026-01-29 22:00:00+00:00,886681.0221999999,886943.8719999999,884354.4299999998,886291.6084000006
2026-01-29 23:00:00+00:00,886291.6084,886796.6609999998,886134.0934,886224.7533999998
2026-01-30 00:00:00+00:00,886224.7534,888990.7803999999,884742.9288000003,888790.2326000003
2026-01-30 01:00:00+00:00,888790.2326000003,900128.2922000003,836875.9954000005,838594.4684000006
2026-01-30 02:00:00+00:00,838594.1383999999,838645.3841999999,826696.4006,832568.5040000004
2026-01-30 03:00:00+00:00,832565.0586000005,837658.9984000011,832417.1874000006,837645.448200001
2026-01-30 04:00:00+00:00,837645.3773999999,839117.1860000001,835822.6734,836752.4760000004
2026-01-30 05:00:00+00:00,836754.0436,846162.7262000005,836753.816,846125.2398000008
2026-01-30 06:00:00+00:00,845850.4820000001,853000.3437999991,838263.2392000008,838472.6994000009
2026-01-30 07:00:00+00:00,838469.3631999999,866507.4658000001,838282.8751999997,865032.6108000003
2026-01-30 08:00:00+00:00,865032.7162,874898.7465999998,864382.2279999999,874874.5123999998
2026-01-30 09:00:00+00:00,874874.5124,875481.9787999999,870255.6595999998,871466.8298
2026-01-30 10:00:00+00:00,871468.8332,873186.2436000006,869493.4541999998,870631.4164000001
2026-01-30 11:00:00+00:00,870631.6416,915291.6043999994,870289.7324,915187.1551999993
2026-01-30 12:00:00+00:00,915237.495,915850.9145999998,911960.6948000002,912208.5334000002
2026-01-30 13:00:00+00:00,912207.2651999999,928097.166800001,910182.7384,925737.2113999996
2026-01-30 14:00:00+00:00,925717.2318000001,929672.3353999994,914984.3468000002,921917.5799999997
2026-01-30 15:00:00+00:00,921941.4826,978938.9378000004,916166.8884,931514.2466000007
2026-01-30 16:00:00+00:00,931514.8823999999,937933.4541999998,906981.8974000004,906999.7288000004
2026-01-30 17:00:00+00:00,906999.6942000004,928862.6453999997,902857.8551999998,904478.0646000007
2026-01-30 18:00:00+00:00,904479.7714000001,940142.5414000008,892161.0094000003,915393.4628000007
2026-01-30 19:00:00+00:00,915390.7786,931229.6371999994,888486.3819999996,889064.9326000001
2026-01-30 20:00:00+00:00,889064.9589999999,918529.1064000007,846366.0991999992,917527.070799999
2026-01-30 21:00:00+00:00,917527.239799999,922100.3975999994,903588.3234,914067.0795999996
2026-01-30 22:00:00+00:00,914067.422,918828.2334,912925.1246000001,918396.1811999996
2026-01-30 23:00:00+00:00,918396.1812,920822.4173999997,918395.5898,920822.2845999997
2026-01-31 00:00:00+00:00,920822.2846,923762.0334000001,920510.9703999994,922015.4891999998
2026-01-31 01:00:00+00:00,921985.8384,924717.1606000006,920120.2347999999,920120.7493999997
2026-01-31 02:00:00+00:00,920121.424,920951.5825999992,917809.1047999999,920521.3679999998
2026-01-31 03:00:00+00:00,920521.368,920752.3496000001,916003.6133999999,916062.3957999998
2026-01-31 04:00:00+00:00,916052.8282,917132.628,914741.7955999996,914749.3801999997
2026-01-31 05:00:00+00:00,914749.3802,916247.7924000002,914342.1625999999,915468.6517999996
2026-01-31 06:00:00+00:00,915468.6518,915550.0617999999,904151.633,906242.3091999999
2026-01-31 07:00:00+00:00,906277.0096,908945.2249999999,904594.9487999997,908516.7381999997
2026-01-31 08:00:00+00:00,908516.7381999997,914936.1377999998,849305.0194,849428.5425999997
2026-01-31 09:00:00+00:00,849428.5426,851860.8955999991,849151.3209999995,851844.600199999
2026-01-31 10:00:00+00:00,851843.5294,851868.5884,849018.6909999993,849018.6909999993
2026-01-31 11:00:00+00:00,849016.3858,849285.2646000002,841915.4146,841930.9115999992
2026-01-31 12:00:00+00:00,841929.8604,841937.6580000003,815877.4175999996,815981.8193999991
2026-01-31 13:00:00+00:00,815982.0396,816455.6287999998,792413.4053999986,792427.6641999985
2026-01-31 14:00:00+00:00,792427.0318,812342.6530000002,774569.0619999999,778596.2524000001
2026-01-31 15:00:00+00:00,778596.2524000001,779885.4264,764165.139599999,774571.0022
2026-01-31 16:00:00+00:00,774572.8544,786724.4713999999,764346.7417999998,774357.9711999997
2026-01-31 17:00:00+00:00,774356.5959999997,782870.5633999979,754323.2419999995,782863.1415999978
2026-01-31 18:00:00+00:00,782858.6763999978,799930.2141999999,720539.6428000007,721208.5318000006
2026-01-31 19:00:00+00:00,721140.1750000006,721597.4802000001,676732.4274000013,676765.8164000014
2026-01-31 20:00:00+00:00,676766.9650000015,678693.3574000014,670541.3211999999,671088.8319999997
2026-01-31 21:00:00+00:00,671087.2634,671087.2634,642335.9201999983,645605.8363999982
2026-01-31 22:00:00+00:00,645583.9806,659026.2897999997,643045.1181999997,644856.4067999996
2026-01-31 23:00:00+00:00,644855.764,645027.3395999997,634569.7288000007,636124.6620000011
2026-02-01 00:00:00+00:00,636124.662,639105.0932000004,617306.5149999997,617306.5149999997
2026-02-01 01:00:00+00:00,617306.515,617306.515,602186.7614,602627.6856000002
2026-02-01 02:00:00+00:00,602616.3317999999,602860.1083999987,597365.0927999995,597774.1931999999
2026-02-01 03:00:00+00:00,597774.255,598465.8727999994,595035.9277999997,596345.0021999989
2026-02-01 04:00:00+00:00,596345.0022,596345.0022,593191.0058000002,593382.1444000001
2026-02-01 05:00:00+00:00,593377.6814,593377.6814,588844.7294000005,589671.4757999998
2026-02-01 06:00:00+00:00,589671.5044,594250.9053999998,587893.8324,589016.3163999997
2026-02-01 07:00:00+00:00,589016.3245999997,590106.1400000002,585005.4904000001,585907.1494000006
2026-02-01 08:00:00+00:00,585907.1494000006,586120.1274,578067.0741999992,581793.1251999994
2026-02-01 09:00:00+00:00,581791.9159999994,581791.9159999994,568670.4577999996,568672.3387999997
2026-02-01 10:00:00+00:00,568672.2496000001,575456.1554000002,567077.5337999996,567574.0831999987
2026-02-01 11:00:00+00:00,567574.1211999999,568179.1421999999,554586.2319999996,555741.0819999995
2026-02-01 12:00:00+00:00,555741.1104,555841.1212000004,540765.9023999998,540768.2735999997
2026-02-01 13:00:00+00:00,540770.8276,540771.6061999999,519221.0923999995,520505.8435999998
2026-02-01 14:00:00+00:00,520478.1826,534674.2027999988,511088.7440000003,511134.4054000003
2026-02-01 15:00:00+00:00,511133.0482,512492.3432000002,499635.0855999999,501863.4464
2026-02-01 16:00:00+00:00,501886.0848,509746.5013999998,495453.1277999999,500594.6455999997
2026-02-01 17:00:00+00:00,500593.5472,500594.6912,488605.7535999996,488605.7535999996
2026-02-01 18:00:00+00:00,488628.8732,489338.2077999998,481949.9963999999,484344.8352
2026-02-01 19:00:00+00:00,484350.1495999999,484427.8059999998,478119.0716000003,478132.9796000003
2026-02-01 20:00:00+00:00,478127.5768,478127.5768,468176.7559999997,468385.7373999998
2026-02-01 21:00:00+00:00,468385.1397999999,468809.5059999998,461303.0808000003,464174.5334000002
2026-02-01 22:00:00+00:00,464174.2958,467224.9757999998,462770.9733999998,462848.8083999998
2026-02-01 23:00:00+00:00,462848.8083999998,478302.9631999998,452965.2013999997,453046.5353999998
2026-02-02 00:00:00+00:00,453091.4582,456107.6955999997,450079.5234000002,450082.7954000003
2026-02-02 01:00:00+00:00,450082.8238,456797.9978,443525.3016000001,454174.7688000001
2026-02-02 02:00:00+00:00,453903.8464000002,453903.8464000002,450988.3896000002,451634.8112000002
2026-02-02 03:00:00+00:00,451634.7450000002,512179.1893999996,446080.14,505566.5114000002
2026-02-02 04:00:00+00:00,505564.7234000002,506014.1125999996,487903.6104000002,497543.4191999999
2026-02-02 05:00:00+00:00,497548.1742,500436.6812000004,482543.2094000004,482827.2122
2026-02-02 06:00:00+00:00,482827.353,483099.4531999999,479239.5998,481497.1166000005
2026-02-02 07:00:00+00:00,481443.1858,495634.9576000001,475071.7048000002,493784.6370000001
2026-02-02 08:00:00+00:00,493867.9786000001,498470.8308000002,476932.6254000003,476932.6254000003
2026-02-02 09:00:00+00:00,476930.1698000003,476930.1698000003,442369.2210000001,443829.3520000007
2026-02-02 10:00:00+00:00,443827.8624,444152.1738000005,436036.1221999995,436037.9365999995
2026-02-02 11:00:00+00:00,436037.9366,436037.9366,430114.6823999998,430782.7809999998
2026-02-02 12:00:00+00:00,430780.2866,431070.133,424674.3135999999,426099.1886
2026-02-02 13:00:00+00:00,426099.1886,437542.4873999999,425302.4756,436599.0129999997
2026-02-02 14:00:00+00:00,436620.2,454137.462,436478.3833999999,452377.1636
2026-02-02 15:00:00+00:00,452384.5396,480379.4292000004,451571.6948000002,477204.7526000002
2026-02-02 16:00:00+00:00,477204.2834000002,477558.2590000001,471399.7468000002,474716.6106
2026-02-02 17:00:00+00:00,474716.6106,476527.5641999998,470680.1328000002,470680.1328000002
2026-02-02 18:00:00+00:00,470676.9400000002,473939.7908000005,464683.8874000001,465072.9756000001
2026-02-02 19:00:00+00:00,465067.9068000001,469955.159,463490.3093999999,469775.9343999997
2026-02-02 20:00:00+00:00,469704.11,470480.941,466878.2270000001,466985.8851999999
2026-02-02 21:00:00+00:00,466982.1632,466983.7888000001,463233.9316000001,464900.4232000003
2026-02-02 22:00:00+00:00,464900.4098000003,467399.6681999998,463649.5018,464087.7212
2026-02-02 23:00:00+00:00,464087.6140000001,464299.4210000003,461316.8764,461316.8764
2026-02-03 00:00:00+00:00,461316.8764,461927.5680000001,460534.3678000001,460787.5783999998
2026-02-03 01:00:00+00:00,460787.5956,461107.6702000001,460115.4604000002,460214.2802000002
2026-02-03 02:00:00+00:00,460204.2377999999,465955.9420000001,458561.866,465875.672
2026-02-03 03:00:00+00:00,465884.4142000001,469382.7496000001,465802.6580000001,468160.2176
2026-02-03 04:00:00+00:00,468162.1397999999,468162.1397999999,461749.7190000004,462733.0420000006
2026-02-03 05:00:00+00:00,462733.0420000006,462737.095,459101.3437999997,459425.0059999998
2026-02-03 06:00:00+00:00,459381.9936,459608.5009999999,454413.0207999997,454413.0313999997
2026-02-03 07:00:00+00:00,454413.0167999997,454413.0167999997,448882.6579999996,448882.6579999996
2026-02-03 08:00:00+00:00,448834.994,449355.9488,430760.7495999999,443822.76
2026-02-03 09:00:00+00:00,443822.7924,443863.3479999999,431604.0171999998,431614.9155999995
2026-02-03 10:00:00+00:00,431614.9156,433061.0228000002,430348.5034,432676.2714000003
2026-02-03 11:00:00+00:00,432676.2714,436356.6441999999,432228.5812,434921.4644000004
2026-02-03 12:00:00+00:00,434921.4644000004,435184.9775999998,433239.6765999998,433471.1617999999
2026-02-03 13:00:00+00:00,433472.8656,435420.0609999999,427429.8732,427473.5452000001
2026-02-03 14:00:00+00:00,427473.5552,455424.9817999995,427456.1614000002,449077.7212000001
2026-02-03 15:00:00+00:00,449355.0792,460497.3748000001,445649.7728000002,452695.2428000004
2026-02-03 16:00:00+00:00,452695.2428000004,467784.1693999992,446209.9143999994,447778.3993999998
2026-02-03 17:00:00+00:00,447804.8917999998,457499.0778,446434.8552000001,446434.8552000001
2026-02-03 18:00:00+00:00,446439.5978000001,469048.1420000001,446120.8975999998,464501.3706000001
2026-02-03 19:00:00+00:00,464493.97,484377.7009999995,449806.3807999998,484077.6759999993
2026-02-03 20:00:00+00:00,484076.7096000001,494697.9855999996,473559.4189999997,476719.2783999991
2026-02-03 21:00:00+00:00,476719.7253999991,476719.7253999991,456437.2007999998,466953.8467999986
2026-02-03 22:00:00+00:00,466954.6014,516224.0481999991,466954.5716,504826.6575999998
2026-02-03 23:00:00+00:00,505265.7101999998,506437.5203999998,466118.1729999999,466193.0127999996
2026-02-04 00:00:00+00:00,466193.0128,466431.8666,459418.0862,459542.8005999998
2026-02-04 01:00:00+00:00,459542.8005999998,484420.9093999999,457657.0023999999,480104.5703999995
2026-02-04 02:00:00+00:00,480104.5704,481153.1643999999,463450.4916,463632.2455999993
2026-02-04 03:00:00+00:00,463592.8414,473105.8579999998,463245.3819999995,467582.8252000002
2026-02-04 04:00:00+00:00,467582.8252,467774.1317999996,462929.3123999999,463360.4603999998
2026-02-04 05:00:00+00:00,463359.5152,464452.9273999999,454239.9516,457993.3851999999
2026-02-04 06:00:00+00:00,457995.9268,460696.0876000001,457253.1536,460443.9704000002
2026-02-04 07:00:00+00:00,460443.9704,473817.9742000001,458920.8486000001,473512.5781999996
2026-02-04 08:00:00+00:00,473513.895,489508.8432,473013.6808000001,488160.7361999993
2026-02-04 09:00:00+00:00,488161.1287999994,498633.5084000002,486456.5776,497371.1838
2026-02-04 10:00:00+00:00,497381.1858,498928.3567999999,494794.6386000001,494841.1446000002
2026-02-04 11:00:00+00:00,494824.3276,496232.9470000005,485092.5896000004,493674.8316
2026-02-04 12:00:00+00:00,493674.8498,498086.7887999998,493669.4021999995,497886.0931999999
2026-02-04 13:00:00+00:00,497886.0932,502291.6878,494768.1979999998,495023.9979999997
2026-02-04 14:00:00+00:00,495023.998,506015.1351999997,494808.1876000001,498353.9969999998
2026-02-04 15:00:00+00:00,498399.1613999999,510469.4175999995,493742.5731999996,508663.1923999998
2026-02-04 16:00:00+00:00,508663.1924,533136.2512000003,504885.1613999992,530191.2713999992
2026-02-04 17:00:00+00:00,530191.1533999991,530192.6977999998,514640.0112,519399.9784000007
2026-02-04 18:00:00+00:00,519513.2732,520143.8796,510568.8357999999,515159.0148000001
2026-02-04 19:00:00+00:00,515159.0148000001,517778.8334000004,512231.8540000003,512774.8602000009
2026-02-04 20:00:00+00:00,512771.7404,512771.7404,500929.8244,504612.5919999997
2026-02-04 21:00:00+00:00,504592.8349999997,504883.8306,497511.8850000003,502907.0094
2026-02-04 22:00:00+00:00,502907.0094,506028.2530000003,499020.3613999999,499691.8870000001
2026-02-04 23:00:00+00:00,499691.8870000001,501781.5955999999,498226.1630000003,499900.7270000002
2026-02-05 00:00:00+00:00,499888.3628000002,501625.9365999999,499883.9532,501172.7654
2026-02-05 01:00:00+00:00,501172.9768,514968.0748,501156.0354,506888.4562000001
2026-02-05 02:00:00+00:00,506888.0930000001,507373.5008000006,504963.4296,507336.7432000007
2026-02-05 03:00:00+00:00,507344.825,507684.3137999999,502809.899,503189.9999999999
2026-02-05 04:00:00+00:00,503190.7152,503920.8722000002,497781.8758,498270.0436
2026-02-05 05:00:00+00:00,498289.9364000001,504042.7233999998,498289.879,503678.7258000007
2026-02-05 06:00:00+00:00,503677.1026,505463.2470000001,502689.7549999996,504545.0117999997
2026-02-05 07:00:00+00:00,504545.0117999997,505973.8862000003,499446.7232000001,499446.7232000001
2026-02-05 08:00:00+00:00,499445.4368000001,501417.0975999999,496442.1362000004,496621.2116000007
2026-02-05 09:00:00+00:00,496620.9126,498575.4320000003,494918.0274,498415.1826000006
2026-02-05 10:00:00+00:00,498416.0154,498673.6736000004,495225.5694,496503.1269999999
2026-02-05 11:00:00+00:00,496503.1398,504978.1816000001,495781.8378000002,501106.0080000004
2026-02-05 12:00:00+00:00,501106.0080000004,518296.9746000005,499283.7334000001,510482.9040000003
2026-02-05 13:00:00+00:00,510484.3355999999,510816.7211999999,505918.8646000001,507900.5438000005
2026-02-05 14:00:00+00:00,507917.0632,510021.6894000003,486167.7716000003,490401.9376000004
2026-02-05 15:00:00+00:00,490445.832,524797.0904,489288.5849999995,516812.1523999991
2026-02-05 16:00:00+00:00,516812.1523999991,521112.7584000007,511258.0766000001,517924.2886000006
2026-02-05 17:00:00+00:00,517925.5406,528200.2836000002,510570.8479999998,525563.5018000007
2026-02-05 18:00:00+00:00,525563.5588000007,527365.3784000006,479300.6834000013,479390.7804000013
2026-02-05 19:00:00+00:00,479390.232,481437.964,462681.2112000005,464066.9321999997
2026-02-05 20:00:00+00:00,464067.1923999997,476169.0180000002,449580.0455999999,473285.5729999997
2026-02-05 21:00:00+00:00,473285.573,476979.2992,471362.1133999999,475987.3125999995
2026-02-05 22:00:00+00:00,475986.4616,484692.0207999999,468972.5370000001,471548.9703999997
2026-02-05 23:00:00+00:00,471584.3442,473335.6663999997,465178.2148000001,466237.3460000004
2026-02-06 00:00:00+00:00,466243.2864000004,470631.1660000005,455857.9669999999,458745.8327999995
2026-02-06 01:00:00+00:00,458745.8187999995,458856.1863999998,423939.1757999999,424469.3838000001
2026-02-06 02:00:00+00:00,424460.538,425582.676,407281.0901999999,407281.0901999999
2026-02-06 03:00:00+00:00,407278.2271999999,414712.8026,405696.6209999998,414657.9006000001
2026-02-06 04:00:00+00:00,414658.138,415732.1203999997,410382.7334,413165.1556000001
2026-02-06 05:00:00+00:00,413169.988,415170.8178,409804.9867999994,412427.7827999995
2026-02-06 06:00:00+00:00,412428.5828,413899.9598,406883.8806000002,407327.4486000001
2026-02-06 07:00:00+00:00,407327.5276000001,411399.8428,406967.7410000001,410552.7577999993
2026-02-06 08:00:00+00:00,410553.9954,410702.0027999999,406525.5846000001,408712.0031999999
2026-02-06 09:00:00+00:00,408712.0031999999,411050.3031999997,404336.6078000001,404766.2807999996
2026-02-06 10:00:00+00:00,404766.2974,407832.8648000003,404746.9075999997,405122.0389999996
2026-02-06 11:00:00+00:00,405126.321,406761.0998000003,405100.2385999999,405210.6683999998
2026-02-06 12:00:00+00:00,405213.8288,406740.0982,404390.0833999997,406664.8078000001
2026-02-06 13:00:00+00:00,406664.6098,412582.9773999999,403930.6903999998,412249.4207999996
2026-02-06 14:00:00+00:00,412249.6771999996,468011.3469999993,410906.3967999999,468006.7563999993
2026-02-06 15:00:00+00:00,467992.0117999993,470580.5271999995,460530.7182,460530.7182
2026-02-06 16:00:00+00:00,460533.8784,462316.6989999997,426220.3837999996,427207.8515999994
2026-02-06 17:00:00+00:00,427203.3848,434026.0895999993,414701.8517999999,420132.3332000002
2026-02-06 18:00:00+00:00,420132.3332,421786.5017999997,414761.7919999997,415128.5226
2026-02-06 19:00:00+00:00,415128.501,416246.1514000004,412391.9574000002,412928.8064000006
2026-02-06 20:00:00+00:00,412929.0676,415025.3807999991,404616.0360000004,404616.0360000004
2026-02-06 21:00:00+00:00,404614.0584,413371.497,403662.8578000003,409643.2242000009
2026-02-06 22:00:00+00:00,409643.2354000009,410330.7252000006,402895.1832000003,405017.3788
2026-02-06 23:00:00+00:00,405016.9720000001,406845.5581999999,398764.9076000003,400720.3886000006
2026-02-07 00:00:00+00:00,400720.3886,408847.1715999995,400209.8389999997,402341.2691999998
